first,last,birth,N
T,X,1841,0
T,X,1842,0
T,X,1843,0
T,X,1844,0
T,X,1845,0
T,X,1846,0
T,X,1847,0
T,X,1848,0
T,X,1849,0
T,X,1850,0
T,X,1851,0
T,X,1852,0
T,X,1853,0
T,X,1854,0
T,X,1855,0
T,X,1856,0
T,X,1857,0
T,X,1858,0
T,X,1859,0
T,X,1860,0
T,X,1861,0
T,X,1862,0
T,X,1863,0
T,X,1864,0
T,X,1865,0
T,X,1866,0
T,X,1867,0
T,X,1868,0
T,X,1869,0
T,X,1870,0
T,X,1871,0
T,X,1872,0
T,X,1873,0
T,X,1874,0
T,X,1875,0
T,X,1876,0
T,X,1877,0
T,X,1878,1
T,X,1879,0
T,X,1880,1
T,X,1881,0
T,X,1882,0
T,X,1883,2
T,X,1884,1
T,X,1885,1
T,X,1886,2
T,X,1887,0
T,X,1888,4
T,X,1889,1
T,X,1890,2
T,X,1891,1
T,X,1892,0
T,X,1893,3
T,X,1894,0
T,X,1895,2
T,X,1896,3
T,X,1897,1
T,X,1898,1
T,X,1899,2
T,X,1900,6
T,X,1901,3
T,X,1902,3
T,X,1903,3
T,X,1904,1
T,X,1905,5
T,X,1906,6
T,X,1907,4
T,X,1908,6
T,X,1909,1
T,X,1910,4
T,X,1911,8
T,X,1912,3
T,X,1913,6
T,X,1914,4
T,X,1915,18
T,X,1916,11
T,X,1917,6
T,X,1918,12
T,X,1919,14
T,X,1920,8
T,X,1921,4
T,X,1922,2
T,X,1923,8
T,X,1924,9
T,X,1925,4
T,X,1926,11
T,X,1927,10
T,X,1928,4
T,X,1929,5
T,X,1930,9
T,X,1931,9
T,X,1932,9
T,X,1933,8
T,X,1934,6
T,X,1935,5
T,X,1936,2
T,X,1937,8
T,X,1938,4
T,X,1939,4
T,X,1940,3
T,X,1941,3
T,X,1942,2
T,X,1943,1
T,X,1944,8
T,X,1945,3
T,X,1946,2
T,X,1947,3
T,X,1948,0
T,X,1949,2
T,X,1950,5
T,X,1951,1
T,X,1952,3
T,X,1953,1
T,X,1954,4
T,X,1955,5
T,X,1956,4
T,X,1957,1
T,X,1958,1
T,X,1959,1
T,X,1960,3
T,X,1961,1
T,X,1962,2
T,X,1963,3
T,X,1964,3
T,X,1965,2
T,X,1966,1
T,X,1967,2
T,X,1968,1
T,X,1969,0
T,X,1970,0
T,X,1971,3
T,X,1972,1
T,X,1973,1
T,X,1974,0
T,X,1975,1
T,X,1976,1
T,X,1977,1
T,X,1978,0
T,X,1979,0
T,X,1980,1
T,X,1981,1
T,X,1982,1
T,X,1983,0
T,X,1984,0
T,X,1985,0
T,X,1986,1
T,X,1987,2
T,X,1988,0
T,X,1989,0
T,X,1990,0
T,X,1991,1
T,X,1992,1
T,X,1993,0
T,X,1994,1
T,X,1995,0
T,X,1996,1
T,X,1997,0
T,X,1998,0
T,X,1999,0
T,X,2000,1
T,X,2001,0
T,X,2002,0
T,X,2003,1
T,X,2004,1
T,X,2005,0
T,X,2006,1
T,X,2007,0
T,X,2008,0
T,X,2009,0
T,X,2010,0
T,X,2011,0
T,Y,1800,0
T,Y,1801,0
T,Y,1802,0
T,Y,1803,0
T,Y,1804,0
T,Y,1805,0
T,Y,1806,0
T,Y,1807,0
T,Y,1808,0
T,Y,1809,0
T,Y,1810,0
T,Y,1811,0
T,Y,1812,0
T,Y,1813,0
T,Y,1814,0
T,Y,1815,0
T,Y,1816,0
T,Y,1817,0
T,Y,1818,0
T,Y,1819,0
T,Y,1820,0
T,Y,1821,0
T,Y,1822,0
T,Y,1823,0
T,Y,1824,0
T,Y,1825,0
T,Y,1826,0
T,Y,1827,0
T,Y,1828,0
T,Y,1829,0
T,Y,1830,0
T,Y,1831,0
T,Y,1832,0
T,Y,1833,0
T,Y,1834,0
T,Y,1835,0
T,Y,1836,0
T,Y,1837,0
T,Y,1838,0
T,Y,1839,0
T,Y,1840,0
T,Y,1841,0
T,Y,1842,0
T,Y,1843,0
T,Y,1844,0
T,Y,1845,0
T,Y,1846,0
T,Y,1847,0
T,Y,1848,0
T,Y,1849,0
T,Y,1850,0
T,Y,1851,0
T,Y,1852,0
T,Y,1853,0
T,Y,1854,0
T,Y,1855,0
T,Y,1856,0
T,Y,1857,0
T,Y,1858,0
T,Y,1859,0
T,Y,1860,0
T,Y,1861,0
T,Y,1862,0
T,Y,1863,0
T,Y,1864,0
T,Y,1865,0
T,Y,1866,0
T,Y,1867,0
T,Y,1868,0
T,Y,1869,0
T,Y,1870,0
T,Y,1871,0
T,Y,1872,2
T,Y,1873,3
T,Y,1874,2
T,Y,1875,2
T,Y,1876,5
T,Y,1877,2
T,Y,1878,4
T,Y,1879,5
T,Y,1880,12
T,Y,1881,15
T,Y,1882,11
T,Y,1883,21
T,Y,1884,13
T,Y,1885,16
T,Y,1886,22
T,Y,1887,18
T,Y,1888,23
T,Y,1889,23
T,Y,1890,30
T,Y,1891,33
T,Y,1892,26
T,Y,1893,28
T,Y,1894,38
T,Y,1895,42
T,Y,1896,43
T,Y,1897,48
T,Y,1898,46
T,Y,1899,48
T,Y,1900,69
T,Y,1901,65
T,Y,1902,83
T,Y,1903,66
T,Y,1904,69
T,Y,1905,61
T,Y,1906,75
T,Y,1907,82
T,Y,1908,94
T,Y,1909,82
T,Y,1910,77
T,Y,1911,86
T,Y,1912,112
T,Y,1913,125
T,Y,1914,105
T,Y,1915,113
T,Y,1916,111
T,Y,1917,100
T,Y,1918,104
T,Y,1919,110
T,Y,1920,125
T,Y,1921,106
T,Y,1922,117
T,Y,1923,114
T,Y,1924,112
T,Y,1925,111
T,Y,1926,110
T,Y,1927,84
T,Y,1928,83
T,Y,1929,72
T,Y,1930,74
T,Y,1931,68
T,Y,1932,50
T,Y,1933,62
T,Y,1934,52
T,Y,1935,67
T,Y,1936,64
T,Y,1937,70
T,Y,1938,60
T,Y,1939,61
T,Y,1940,37
T,Y,1941,42
T,Y,1942,38
T,Y,1943,25
T,Y,1944,34
T,Y,1945,26
T,Y,1946,37
T,Y,1947,21
T,Y,1948,23
T,Y,1949,30
T,Y,1950,27
T,Y,1951,25
T,Y,1952,34
T,Y,1953,26
T,Y,1954,21
T,Y,1955,27
T,Y,1956,24
T,Y,1957,26
T,Y,1958,18
T,Y,1959,21
T,Y,1960,16
T,Y,1961,17
T,Y,1962,17
T,Y,1963,14
T,Y,1964,13
T,Y,1965,13
T,Y,1966,9
T,Y,1967,8
T,Y,1968,11
T,Y,1969,4
T,Y,1970,12
T,Y,1971,11
T,Y,1972,5
T,Y,1973,7
T,Y,1974,5
T,Y,1975,6
T,Y,1976,13
T,Y,1977,4
T,Y,1978,5
T,Y,1979,2
T,Y,1980,5
T,Y,1981,7
T,Y,1982,3
T,Y,1983,4
T,Y,1984,2
T,Y,1985,1
T,Y,1986,3
T,Y,1987,5
T,Y,1988,2
T,Y,1989,6
T,Y,1990,2
T,Y,1991,3
T,Y,1992,1
T,Y,1993,1
T,Y,1994,1
T,Y,1995,0
T,Y,1996,0
T,Y,1997,3
T,Y,1998,2
T,Y,1999,3
T,Y,2000,3
T,Y,2001,0
T,Y,2002,2
T,Y,2003,1
T,Y,2004,2
T,Y,2005,0
T,Y,2006,1
T,Y,2007,1
T,Y,2008,1
T,Y,2009,0
T,Y,2010,0
T,Y,2011,1
T,Z,1800,0
T,Z,1801,0
T,Z,1802,0
T,Z,1803,0
T,Z,1804,0
T,Z,1805,0
T,Z,1806,0
T,Z,1807,0
T,Z,1808,0
T,Z,1809,0
T,Z,1810,0
T,Z,1811,0
T,Z,1812,0
T,Z,1813,0
T,Z,1814,0
T,Z,1815,0
T,Z,1816,0
T,Z,1817,0
T,Z,1818,0
T,Z,1819,0
T,Z,1820,0
T,Z,1821,0
T,Z,1822,0
T,Z,1823,0
T,Z,1824,0
T,Z,1825,0
T,Z,1826,0
T,Z,1827,0
T,Z,1828,0
T,Z,1829,0
T,Z,1830,0
T,Z,1831,0
T,Z,1832,0
T,Z,1833,0
T,Z,1834,0
T,Z,1835,0
T,Z,1836,0
T,Z,1837,0
T,Z,1838,0
T,Z,1839,0
T,Z,1840,0
T,Z,1841,0
T,Z,1842,0
T,Z,1843,0
T,Z,1844,0
T,Z,1845,0
T,Z,1846,0
T,Z,1847,0
T,Z,1848,0
T,Z,1849,0
T,Z,1850,0
T,Z,1851,0
T,Z,1852,0
T,Z,1853,0
T,Z,1854,0
T,Z,1855,0
T,Z,1856,0
T,Z,1857,0
T,Z,1858,0
T,Z,1859,0
T,Z,1860,0
T,Z,1861,0
T,Z,1862,0
T,Z,1863,0
T,Z,1864,0
T,Z,1865,0
T,Z,1866,0
T,Z,1867,0
T,Z,1868,0
T,Z,1869,0
T,Z,1870,4
T,Z,1871,2
T,Z,1872,1
T,Z,1873,4
T,Z,1874,5
T,Z,1875,1
T,Z,1876,7
T,Z,1877,13
T,Z,1878,10
T,Z,1879,11
T,Z,1880,17
T,Z,1881,28
T,Z,1882,30
T,Z,1883,21
T,Z,1884,30
T,Z,1885,41
T,Z,1886,45
T,Z,1887,50
T,Z,1888,58
T,Z,1889,63
T,Z,1890,79
T,Z,1891,80
T,Z,1892,105
T,Z,1893,79
T,Z,1894,105
T,Z,1895,98
T,Z,1896,96
T,Z,1897,105
T,Z,1898,114
T,Z,1899,90
T,Z,1900,109
T,Z,1901,116
T,Z,1902,118
T,Z,1903,117
T,Z,1904,147
T,Z,1905,155
T,Z,1906,118
T,Z,1907,130
T,Z,1908,130
T,Z,1909,123
T,Z,1910,136
T,Z,1911,144
T,Z,1912,153
T,Z,1913,137
T,Z,1914,136
T,Z,1915,119
T,Z,1916,133
T,Z,1917,117
T,Z,1918,119
T,Z,1919,108
T,Z,1920,93
T,Z,1921,103
T,Z,1922,102
T,Z,1923,100
T,Z,1924,97
T,Z,1925,85
T,Z,1926,58
T,Z,1927,55
T,Z,1928,63
T,Z,1929,48
T,Z,1930,64
T,Z,1931,46
T,Z,1932,47
T,Z,1933,27
T,Z,1934,44
T,Z,1935,29
T,Z,1936,25
T,Z,1937,24
T,Z,1938,23
T,Z,1939,30
T,Z,1940,24
T,Z,1941,16
T,Z,1942,13
T,Z,1943,16
T,Z,1944,13
T,Z,1945,9
T,Z,1946,23
T,Z,1947,17
T,Z,1948,18
T,Z,1949,13
T,Z,1950,9
T,Z,1951,15
T,Z,1952,9
T,Z,1953,10
T,Z,1954,15
T,Z,1955,9
T,Z,1956,8
T,Z,1957,6
T,Z,1958,5
T,Z,1959,10
T,Z,1960,9
T,Z,1961,11
T,Z,1962,7
T,Z,1963,4
T,Z,1964,4
T,Z,1965,4
T,Z,1966,3
T,Z,1967,4
T,Z,1968,5
T,Z,1969,3
T,Z,1970,6
T,Z,1971,5
T,Z,1972,1
T,Z,1973,3
T,Z,1974,4
T,Z,1975,6
T,Z,1976,5
T,Z,1977,3
T,Z,1978,8
T,Z,1979,4
T,Z,1980,8
T,Z,1981,4
T,Z,1982,5
T,Z,1983,3
T,Z,1984,6
T,Z,1985,8
T,Z,1986,6
T,Z,1987,9
T,Z,1988,6
T,Z,1989,6
T,Z,1990,7
T,Z,1991,4
T,Z,1992,5
T,Z,1993,4
T,Z,1994,3
T,Z,1995,3
T,Z,1996,6
T,Z,1997,9
T,Z,1998,7
T,Z,1999,4
T,Z,2000,3
T,Z,2001,8
T,Z,2002,8
T,Z,2003,5
T,Z,2004,8
T,Z,2005,3
T,Z,2006,2
T,Z,2007,5
T,Z,2008,4
T,Z,2009,4
T,Z,2010,4
T,Z,2011,3
U,A,1800,0
U,A,1801,0
U,A,1802,0
U,A,1803,0
U,A,1804,0
U,A,1805,0
U,A,1806,0
U,A,1807,0
U,A,1808,0
U,A,1809,0
U,A,1810,0
U,A,1811,0
U,A,1812,0
U,A,1813,0
U,A,1814,0
U,A,1815,0
U,A,1816,0
U,A,1817,0
U,A,1818,0
U,A,1819,0
U,A,1820,0
U,A,1821,0
U,A,1822,0
U,A,1823,0
U,A,1824,0
U,A,1825,0
U,A,1826,0
U,A,1827,0
U,A,1828,0
U,A,1829,0
U,A,1830,0
U,A,1831,0
U,A,1832,0
U,A,1833,0
U,A,1834,0
U,A,1835,0
U,A,1836,0
U,A,1837,0
U,A,1838,0
U,A,1839,0
U,A,1840,0
U,A,1841,0
U,A,1842,0
U,A,1843,0
U,A,1844,0
U,A,1845,0
U,A,1846,0
U,A,1847,0
U,A,1848,0
U,A,1849,0
U,A,1850,0
U,A,1851,0
U,A,1852,0
U,A,1853,0
U,A,1854,0
U,A,1855,0
U,A,1856,0
U,A,1857,0
U,A,1858,0
U,A,1859,0
U,A,1860,0
U,A,1861,0
U,A,1862,0
U,A,1863,1
U,A,1864,1
U,A,1865,0
U,A,1866,0
U,A,1867,1
U,A,1868,2
U,A,1869,2
U,A,1870,3
U,A,1871,8
U,A,1872,12
U,A,1873,7
U,A,1874,20
U,A,1875,21
U,A,1876,27
U,A,1877,24
U,A,1878,34
U,A,1879,55
U,A,1880,69
U,A,1881,74
U,A,1882,90
U,A,1883,103
U,A,1884,115
U,A,1885,112
U,A,1886,149
U,A,1887,162
U,A,1888,193
U,A,1889,183
U,A,1890,221
U,A,1891,207
U,A,1892,224
U,A,1893,270
U,A,1894,256
U,A,1895,282
U,A,1896,265
U,A,1897,276
U,A,1898,280
U,A,1899,277
U,A,1900,310
U,A,1901,313
U,A,1902,323
U,A,1903,355
U,A,1904,357
U,A,1905,373
U,A,1906,342
U,A,1907,438
U,A,1908,400
U,A,1909,410
U,A,1910,418
U,A,1911,423
U,A,1912,460
U,A,1913,420
U,A,1914,409
U,A,1915,378
U,A,1916,371
U,A,1917,372
U,A,1918,383
U,A,1919,373
U,A,1920,361
U,A,1921,332
U,A,1922,324
U,A,1923,281
U,A,1924,281
U,A,1925,256
U,A,1926,223
U,A,1927,211
U,A,1928,194
U,A,1929,177
U,A,1930,136
U,A,1931,140
U,A,1932,114
U,A,1933,112
U,A,1934,110
U,A,1935,78
U,A,1936,91
U,A,1937,75
U,A,1938,74
U,A,1939,65
U,A,1940,50
U,A,1941,56
U,A,1942,55
U,A,1943,45
U,A,1944,47
U,A,1945,34
U,A,1946,46
U,A,1947,45
U,A,1948,44
U,A,1949,23
U,A,1950,41
U,A,1951,37
U,A,1952,32
U,A,1953,26
U,A,1954,32
U,A,1955,31
U,A,1956,24
U,A,1957,29
U,A,1958,26
U,A,1959,25
U,A,1960,25
U,A,1961,22
U,A,1962,18
U,A,1963,11
U,A,1964,12
U,A,1965,24
U,A,1966,11
U,A,1967,13
U,A,1968,11
U,A,1969,11
U,A,1970,7
U,A,1971,7
U,A,1972,12
U,A,1973,7
U,A,1974,6
U,A,1975,7
U,A,1976,8
U,A,1977,6
U,A,1978,7
U,A,1979,11
U,A,1980,5
U,A,1981,5
U,A,1982,7
U,A,1983,11
U,A,1984,7
U,A,1985,6
U,A,1986,6
U,A,1987,8
U,A,1988,7
U,A,1989,6
U,A,1990,4
U,A,1991,5
U,A,1992,5
U,A,1993,7
U,A,1994,4
U,A,1995,1
U,A,1996,1
U,A,1997,0
U,A,1998,2
U,A,1999,0
U,A,2000,2
U,A,2001,7
U,A,2002,4
U,A,2003,2
U,A,2004,4
U,A,2005,1
U,A,2006,4
U,A,2007,3
U,A,2008,1
U,A,2009,1
U,A,2010,1
U,A,2011,2
U,B,1800,0
U,B,1801,0
U,B,1802,0
U,B,1803,0
U,B,1804,0
U,B,1805,0
U,B,1806,0
U,B,1807,0
U,B,1808,0
U,B,1809,0
U,B,1810,0
U,B,1811,0
U,B,1812,0
U,B,1813,0
U,B,1814,0
U,B,1815,0
U,B,1816,0
U,B,1817,0
U,B,1818,0
U,B,1819,0
U,B,1820,0
U,B,1821,0
U,B,1822,0
U,B,1823,0
U,B,1824,0
U,B,1825,0
U,B,1826,0
U,B,1827,0
U,B,1828,0
U,B,1829,0
U,B,1830,0
U,B,1831,0
U,B,1832,0
U,B,1833,0
U,B,1834,0
U,B,1835,0
U,B,1836,0
U,B,1837,0
U,B,1838,0
U,B,1839,0
U,B,1840,0
U,B,1841,0
U,B,1842,0
U,B,1843,0
U,B,1844,0
U,B,1845,0
U,B,1846,0
U,B,1847,0
U,B,1848,0
U,B,1849,0
U,B,1850,0
U,B,1851,0
U,B,1852,0
U,B,1853,0
U,B,1854,0
U,B,1855,0
U,B,1856,0
U,B,1857,0
U,B,1858,0
U,B,1859,0
U,B,1860,0
U,B,1861,0
U,B,1862,0
U,B,1863,0
U,B,1864,0
U,B,1865,0
U,B,1866,0
U,B,1867,0
U,B,1868,0
U,B,1869,0
U,B,1870,0
U,B,1871,0
U,B,1872,6
U,B,1873,2
U,B,1874,6
U,B,1875,9
U,B,1876,6
U,B,1877,10
U,B,1878,17
U,B,1879,14
U,B,1880,21
U,B,1881,19
U,B,1882,33
U,B,1883,34
U,B,1884,43
U,B,1885,38
U,B,1886,56
U,B,1887,52
U,B,1888,73
U,B,1889,62
U,B,1890,78
U,B,1891,73
U,B,1892,84
U,B,1893,76
U,B,1894,99
U,B,1895,91
U,B,1896,77
U,B,1897,87
U,B,1898,100
U,B,1899,99
U,B,1900,108
U,B,1901,91
U,B,1902,98
U,B,1903,99
U,B,1904,103
U,B,1905,132
U,B,1906,133
U,B,1907,129
U,B,1908,141
U,B,1909,138
U,B,1910,124
U,B,1911,137
U,B,1912,166
U,B,1913,147
U,B,1914,138
U,B,1915,131
U,B,1916,146
U,B,1917,142
U,B,1918,164
U,B,1919,144
U,B,1920,142
U,B,1921,131
U,B,1922,142
U,B,1923,135
U,B,1924,153
U,B,1925,144
U,B,1926,131
U,B,1927,130
U,B,1928,124
U,B,1929,115
U,B,1930,110
U,B,1931,114
U,B,1932,109
U,B,1933,84
U,B,1934,85
U,B,1935,75
U,B,1936,70
U,B,1937,57
U,B,1938,66
U,B,1939,59
U,B,1940,39
U,B,1941,53
U,B,1942,47
U,B,1943,51
U,B,1944,35
U,B,1945,41
U,B,1946,37
U,B,1947,39
U,B,1948,42
U,B,1949,32
U,B,1950,36
U,B,1951,22
U,B,1952,33
U,B,1953,29
U,B,1954,19
U,B,1955,19
U,B,1956,24
U,B,1957,13
U,B,1958,30
U,B,1959,17
U,B,1960,27
U,B,1961,12
U,B,1962,19
U,B,1963,15
U,B,1964,13
U,B,1965,8
U,B,1966,7
U,B,1967,13
U,B,1968,2
U,B,1969,4
U,B,1970,4
U,B,1971,7
U,B,1972,3
U,B,1973,3
U,B,1974,6
U,B,1975,7
U,B,1976,6
U,B,1977,3
U,B,1978,2
U,B,1979,1
U,B,1980,5
U,B,1981,4
U,B,1982,7
U,B,1983,5
U,B,1984,2
U,B,1985,3
U,B,1986,4
U,B,1987,1
U,B,1988,0
U,B,1989,2
U,B,1990,3
U,B,1991,3
U,B,1992,1
U,B,1993,0
U,B,1994,0
U,B,1995,1
U,B,1996,2
U,B,1997,3
U,B,1998,1
U,B,1999,1
U,B,2000,3
U,B,2001,4
U,B,2002,1
U,B,2003,0
U,B,2004,1
U,B,2005,0
U,B,2006,0
U,B,2007,2
U,B,2008,1
U,B,2009,0
U,B,2010,1
U,B,2011,0
U,C,1800,0
U,C,1801,0
U,C,1802,0
U,C,1803,0
U,C,1804,0
U,C,1805,0
U,C,1806,0
U,C,1807,0
U,C,1808,0
U,C,1809,0
U,C,1810,0
U,C,1811,0
U,C,1812,0
U,C,1813,0
U,C,1814,0
U,C,1815,0
U,C,1816,0
U,C,1817,0
U,C,1818,0
U,C,1819,0
U,C,1820,0
U,C,1821,0
U,C,1822,0
U,C,1823,0
U,C,1824,0
U,C,1825,0
U,C,1826,0
U,C,1827,0
U,C,1828,0
U,C,1829,0
U,C,1830,0
U,C,1831,0
U,C,1832,0
U,C,1833,0
U,C,1834,0
U,C,1835,0
U,C,1836,0
U,C,1837,0
U,C,1838,0
U,C,1839,0
U,C,1840,0
U,C,1841,0
U,C,1842,0
U,C,1843,0
U,C,1844,0
U,C,1845,0
U,C,1846,0
U,C,1847,0
U,C,1848,0
U,C,1849,0
U,C,1850,0
U,C,1851,0
U,C,1852,0
U,C,1853,0
U,C,1854,0
U,C,1855,0
U,C,1856,0
U,C,1857,0
U,C,1858,1
U,C,1859,0
U,C,1860,0
U,C,1861,0
U,C,1862,0
U,C,1863,0
U,C,1864,0
U,C,1865,0
U,C,1866,0
U,C,1867,0
U,C,1868,2
U,C,1869,1
U,C,1870,4
U,C,1871,2
U,C,1872,9
U,C,1873,11
U,C,1874,13
U,C,1875,12
U,C,1876,20
U,C,1877,20
U,C,1878,33
U,C,1879,36
U,C,1880,39
U,C,1881,50
U,C,1882,65
U,C,1883,78
U,C,1884,82
U,C,1885,101
U,C,1886,110
U,C,1887,96
U,C,1888,129
U,C,1889,132
U,C,1890,152
U,C,1891,141
U,C,1892,137
U,C,1893,162
U,C,1894,169
U,C,1895,170
U,C,1896,181
U,C,1897,208
U,C,1898,208
U,C,1899,199
U,C,1900,231
U,C,1901,198
U,C,1902,245
U,C,1903,235
U,C,1904,264
U,C,1905,271
U,C,1906,273
U,C,1907,288
U,C,1908,315
U,C,1909,282
U,C,1910,307
U,C,1911,276
U,C,1912,291
U,C,1913,299
U,C,1914,270
U,C,1915,302
U,C,1916,272
U,C,1917,240
U,C,1918,269
U,C,1919,226
U,C,1920,274
U,C,1921,251
U,C,1922,259
U,C,1923,239
U,C,1924,230
U,C,1925,222
U,C,1926,191
U,C,1927,200
U,C,1928,175
U,C,1929,144
U,C,1930,127
U,C,1931,118
U,C,1932,131
U,C,1933,118
U,C,1934,110
U,C,1935,97
U,C,1936,95
U,C,1937,94
U,C,1938,79
U,C,1939,79
U,C,1940,87
U,C,1941,78
U,C,1942,85
U,C,1943,80
U,C,1944,58
U,C,1945,47
U,C,1946,69
U,C,1947,68
U,C,1948,59
U,C,1949,47
U,C,1950,71
U,C,1951,46
U,C,1952,47
U,C,1953,48
U,C,1954,24
U,C,1955,37
U,C,1956,42
U,C,1957,39
U,C,1958,37
U,C,1959,30
U,C,1960,34
U,C,1961,27
U,C,1962,27
U,C,1963,17
U,C,1964,11
U,C,1965,18
U,C,1966,14
U,C,1967,22
U,C,1968,13
U,C,1969,10
U,C,1970,7
U,C,1971,9
U,C,1972,8
U,C,1973,12
U,C,1974,6
U,C,1975,14
U,C,1976,11
U,C,1977,6
U,C,1978,8
U,C,1979,7
U,C,1980,6
U,C,1981,5
U,C,1982,11
U,C,1983,4
U,C,1984,4
U,C,1985,5
U,C,1986,4
U,C,1987,4
U,C,1988,6
U,C,1989,2
U,C,1990,2
U,C,1991,7
U,C,1992,3
U,C,1993,4
U,C,1994,4
U,C,1995,3
U,C,1996,4
U,C,1997,1
U,C,1998,1
U,C,1999,3
U,C,2000,2
U,C,2001,3
U,C,2002,3
U,C,2003,2
U,C,2004,1
U,C,2005,0
U,C,2006,0
U,C,2007,2
U,C,2008,1
U,C,2009,0
U,C,2010,1
U,C,2011,0
U,D,1800,0
U,D,1801,0
U,D,1802,0
U,D,1803,0
U,D,1804,0
U,D,1805,0
U,D,1806,0
U,D,1807,0
U,D,1808,0
U,D,1809,0
U,D,1810,0
U,D,1811,0
U,D,1812,0
U,D,1813,0
U,D,1814,0
U,D,1815,0
U,D,1816,0
U,D,1817,0
U,D,1818,0
U,D,1819,0
U,D,1820,0
U,D,1821,0
U,D,1822,0
U,D,1823,0
U,D,1824,0
U,D,1825,0
U,D,1826,0
U,D,1827,0
U,D,1828,0
U,D,1829,0
U,D,1830,0
U,D,1831,0
U,D,1832,0
U,D,1833,0
U,D,1834,0
U,D,1835,0
U,D,1836,0
U,D,1837,0
U,D,1838,0
U,D,1839,0
U,D,1840,0
U,D,1841,0
U,D,1842,0
U,D,1843,1
U,D,1844,0
U,D,1845,0
U,D,1846,0
U,D,1847,0
U,D,1848,0
U,D,1849,0
U,D,1850,0
U,D,1851,0
U,D,1852,0
U,D,1853,0
U,D,1854,0
U,D,1855,0
U,D,1856,0
U,D,1857,0
U,D,1858,0
U,D,1859,0
U,D,1860,0
U,D,1861,0
U,D,1862,1
U,D,1863,0
U,D,1864,0
U,D,1865,0
U,D,1866,0
U,D,1867,0
U,D,1868,0
U,D,1869,0
U,D,1870,1
U,D,1871,2
U,D,1872,2
U,D,1873,0
U,D,1874,7
U,D,1875,4
U,D,1876,2
U,D,1877,7
U,D,1878,14
U,D,1879,9
U,D,1880,8
U,D,1881,12
U,D,1882,14
U,D,1883,22
U,D,1884,21
U,D,1885,30
U,D,1886,22
U,D,1887,32
U,D,1888,33
U,D,1889,39
U,D,1890,42
U,D,1891,43
U,D,1892,35
U,D,1893,40
U,D,1894,47
U,D,1895,63
U,D,1896,51
U,D,1897,88
U,D,1898,83
U,D,1899,76
U,D,1900,86
U,D,1901,78
U,D,1902,94
U,D,1903,105
U,D,1904,104
U,D,1905,127
U,D,1906,119
U,D,1907,129
U,D,1908,128
U,D,1909,148
U,D,1910,151
U,D,1911,189
U,D,1912,157
U,D,1913,172
U,D,1914,184
U,D,1915,185
U,D,1916,207
U,D,1917,156
U,D,1918,192
U,D,1919,199
U,D,1920,217
U,D,1921,209
U,D,1922,196
U,D,1923,187
U,D,1924,195
U,D,1925,181
U,D,1926,177
U,D,1927,170
U,D,1928,173
U,D,1929,177
U,D,1930,161
U,D,1931,138
U,D,1932,121
U,D,1933,118
U,D,1934,123
U,D,1935,99
U,D,1936,95
U,D,1937,98
U,D,1938,83
U,D,1939,83
U,D,1940,79
U,D,1941,99
U,D,1942,100
U,D,1943,90
U,D,1944,84
U,D,1945,55
U,D,1946,77
U,D,1947,71
U,D,1948,73
U,D,1949,68
U,D,1950,77
U,D,1951,70
U,D,1952,70
U,D,1953,67
U,D,1954,69
U,D,1955,82
U,D,1956,73
U,D,1957,70
U,D,1958,48
U,D,1959,47
U,D,1960,53
U,D,1961,38
U,D,1962,34
U,D,1963,25
U,D,1964,31
U,D,1965,17
U,D,1966,23
U,D,1967,18
U,D,1968,15
U,D,1969,9
U,D,1970,7
U,D,1971,14
U,D,1972,7
U,D,1973,9
U,D,1974,6
U,D,1975,5
U,D,1976,4
U,D,1977,5
U,D,1978,4
U,D,1979,7
U,D,1980,6
U,D,1981,9
U,D,1982,7
U,D,1983,7
U,D,1984,3
U,D,1985,12
U,D,1986,2
U,D,1987,8
U,D,1988,3
U,D,1989,2
U,D,1990,2
U,D,1991,2
U,D,1992,0
U,D,1993,3
U,D,1994,2
U,D,1995,2
U,D,1996,3
U,D,1997,1
U,D,1998,3
U,D,1999,1
U,D,2000,2
U,D,2001,4
U,D,2002,0
U,D,2003,3
U,D,2004,4
U,D,2005,1
U,D,2006,2
U,D,2007,2
U,D,2008,0
U,D,2009,0
U,D,2010,0
U,D,2011,0
U,E,1800,0
U,E,1801,0
U,E,1802,0
U,E,1803,0
U,E,1804,0
U,E,1805,0
U,E,1806,0
U,E,1807,0
U,E,1808,0
U,E,1809,0
U,E,1810,0
U,E,1811,0
U,E,1812,0
U,E,1813,0
U,E,1814,0
U,E,1815,0
U,E,1816,0
U,E,1817,0
U,E,1818,0
U,E,1819,0
U,E,1820,0
U,E,1821,0
U,E,1822,0
U,E,1823,0
U,E,1824,0
U,E,1825,0
U,E,1826,0
U,E,1827,0
U,E,1828,0
U,E,1829,0
U,E,1830,0
U,E,1831,0
U,E,1832,0
U,E,1833,0
U,E,1834,0
U,E,1835,0
U,E,1836,0
U,E,1837,0
U,E,1838,0
U,E,1839,0
U,E,1840,0
U,E,1841,0
U,E,1842,0
U,E,1843,0
U,E,1844,0
U,E,1845,0
U,E,1846,0
U,E,1847,0
U,E,1848,0
U,E,1849,0
U,E,1850,0
U,E,1851,0
U,E,1852,0
U,E,1853,0
U,E,1854,0
U,E,1855,0
U,E,1856,0
U,E,1857,0
U,E,1858,0
U,E,1859,0
U,E,1860,0
U,E,1861,1
U,E,1862,0
U,E,1863,0
